dataset,path,filename,original_folder,mapped_class,width,height,blur_norm,hash
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0477.JPG,IMG_0477.JPG,Virus,__REVISAR__,1500,1500,245.0655,ae3147ca2987f896
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0481.JPG,IMG_0481.JPG,Virus,__REVISAR__,1500,1500,243.6206,c6cf0d317171bd18
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0482.JPG,IMG_0482.JPG,Virus,__REVISAR__,1500,1500,159.6492,e91d08c679fe4760
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0483.JPG,IMG_0483.JPG,Virus,__REVISAR__,1500,1500,164.9937,ce30360fece18957
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0484.JPG,IMG_0484.JPG,Virus,__REVISAR__,1500,1500,184.3867,b46ce166e9c9cae0
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0485.JPG,IMG_0485.JPG,Virus,__REVISAR__,1500,1500,335.4065,cc94dc19388f839f
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0488.JPG,IMG_0488.JPG,Virus,__REVISAR__,1500,1500,261.2546,abe1d194dc28a5ab
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0489.JPG,IMG_0489.JPG,Virus,__REVISAR__,1500,1500,278.4109,a07509b4a7bbb94c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0490.JPG,IMG_0490.JPG,Virus,__REVISAR__,1500,1500,142.1591,ad52d4a2a59e4a79
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0491.JPG,IMG_0491.JPG,Virus,__REVISAR__,1500,1500,153.5559,bd5a74ad067210be
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0493.JPG,IMG_0493.JPG,Virus,__REVISAR__,1500,1500,179.5331,f4441fe81b1c9337
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0504.JPG,IMG_0504.JPG,Virus,__REVISAR__,1500,1500,230.2406,feea3a8964254a4d
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0505.JPG,IMG_0505.JPG,Virus,__REVISAR__,1500,1500,169.0387,fdb26e8da1c6580c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0506.JPG,IMG_0506.JPG,Virus,__REVISAR__,1500,1500,51.0767,e63712b76a8c8473
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0513.JPG,IMG_0513.JPG,Virus,__REVISAR__,1500,1500,293.7126,d75d6701414abf1a
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0514.JPG,IMG_0514.JPG,Virus,__REVISAR__,1500,1500,135.5775,d7ef489374006f51
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0515.JPG,IMG_0515.JPG,Virus,__REVISAR__,1500,1500,84.2548,f2565d2160f9702f
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0584.JPG,IMG_0584.JPG,Virus,__REVISAR__,1500,1500,99.6858,b56dada41a2e1cc3
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0602.JPG,IMG_0602.JPG,Virus,__REVISAR__,1500,1500,252.8596,9b25adb7ac8a6628
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0603.JPG,IMG_0603.JPG,Virus,__REVISAR__,1500,1500,177.6829,c6419c4dd7e74b81
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0604.JPG,IMG_0604.JPG,Virus,__REVISAR__,1500,1500,472.0129,c03c74c9678cb9b9
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0605.JPG,IMG_0605.JPG,Virus,__REVISAR__,1500,1500,416.2712,88070c7b9649abef
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0607.JPG,IMG_0607.JPG,Virus,__REVISAR__,1500,1500,192.2663,911ca795268bd4eb
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0614.JPG,IMG_0614.JPG,Virus,__REVISAR__,1500,1500,389.1886,d7e09d50a3155a2f
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0615.JPG,IMG_0615.JPG,Virus,__REVISAR__,1500,1500,222.0277,ef9980c717869c2d
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0616.JPG,IMG_0616.JPG,Virus,__REVISAR__,1500,1500,486.5569,b3c86fafd09320c9
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0617.JPG,IMG_0617.JPG,Virus,__REVISAR__,1500,1500,282.5376,ed62ac355268d5b1
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0618.JPG,IMG_0618.JPG,Virus,__REVISAR__,1500,1500,82.5645,d3aee82ad592d464
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0619.JPG,IMG_0619.JPG,Virus,__REVISAR__,1500,1500,173.4246,dca76c9b66889368
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0620.JPG,IMG_0620.JPG,Virus,__REVISAR__,1500,1500,389.5188,ff7cda01cca33380
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0621.JPG,IMG_0621.JPG,Virus,__REVISAR__,1500,1500,384.6619,d6ed22885a6a9eb2
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0622.JPG,IMG_0622.JPG,Virus,__REVISAR__,1500,1500,389.0525,b16ce98a85c77247
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0623.JPG,IMG_0623.JPG,Virus,__REVISAR__,1500,1500,436.3809,d5f6a1a94a629dc4
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0624.JPG,IMG_0624.JPG,Virus,__REVISAR__,1500,1500,214.5004,f7628c2b248ef919
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0625.JPG,IMG_0625.JPG,Virus,__REVISAR__,1500,1500,224.8949,e573a6439146b8f4
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0626.JPG,IMG_0626.JPG,Virus,__REVISAR__,1500,1500,284.1573,e3c59a270e8bd1b2
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0630.JPG,IMG_0630.JPG,Virus,__REVISAR__,1500,1500,360.549,b7624ebe88b0c399
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0633.JPG,IMG_0633.JPG,Virus,__REVISAR__,1500,1500,213.6191,e14262bc8fc9acab
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0634.JPG,IMG_0634.JPG,Virus,__REVISAR__,1500,1500,270.6436,edc865e5d0265b91
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0635.JPG,IMG_0635.JPG,Virus,__REVISAR__,1500,1500,191.4646,eb4059d2aad5761a
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0637.JPG,IMG_0637.JPG,Virus,__REVISAR__,1500,1500,396.382,d36a29446fc43a8f
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0638.JPG,IMG_0638.JPG,Virus,__REVISAR__,1500,1500,342.5182,f05fb489527a2d94
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0644.JPG,IMG_0644.JPG,Virus,__REVISAR__,1500,1500,393.7887,ee5a0c4ee6a2a1b5
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0645.JPG,IMG_0645.JPG,Virus,__REVISAR__,1500,1500,227.638,b32cc909d5c57ad8
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0646.JPG,IMG_0646.JPG,Virus,__REVISAR__,1500,1500,102.3866,e5da31d3a879a446
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0647.JPG,IMG_0647.JPG,Virus,__REVISAR__,1500,1500,394.0588,f99aa28774579258
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0649.JPG,IMG_0649.JPG,Virus,__REVISAR__,1500,1500,274.6123,bebdd4ca58c612c4
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0650.JPG,IMG_0650.JPG,Virus,__REVISAR__,1500,1500,467.6908,9353d5a2aa66a9ac
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0651.JPG,IMG_0651.JPG,Virus,__REVISAR__,1500,1500,234.7096,ea979d35ac29446c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0652.JPG,IMG_0652.JPG,Virus,__REVISAR__,1500,1500,287.025,cdcd2da32da88574
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0653.JPG,IMG_0653.JPG,Virus,__REVISAR__,1500,1500,164.8303,b11452d9eb92b43b
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0654.JPG,IMG_0654.JPG,Virus,__REVISAR__,1500,1500,379.3169,bab7d34b13b15016
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0685.JPG,IMG_0685.JPG,Virus,__REVISAR__,1500,1500,243.1496,e089d0756f87513e
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0703.JPG,IMG_0703.JPG,Virus,__REVISAR__,1500,1500,318.8214,a6546273ccd251db
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0722.JPG,IMG_0722.JPG,Virus,__REVISAR__,1500,1500,496.8955,8758c48a9fab2b35
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0738.JPG,IMG_0738.JPG,Virus,__REVISAR__,1500,1500,264.5331,bc69450d6b8c33d5
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0786.JPG,IMG_0786.JPG,Virus,__REVISAR__,1500,1500,166.89,e85c50a112abfd7c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0787.JPG,IMG_0787.JPG,Virus,__REVISAR__,1500,1500,170.2094,ad8eadd45a5342a9
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0788.JPG,IMG_0788.JPG,Virus,__REVISAR__,1500,1500,163.2383,feeab602152f05b1
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0789.JPG,IMG_0789.JPG,Virus,__REVISAR__,1500,1500,237.7967,f91c22fd1328937c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0808.JPG,IMG_0808.JPG,Virus,__REVISAR__,1500,1500,89.8803,cbabec8515c1a671
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0812.JPG,IMG_0812.JPG,Virus,__REVISAR__,1500,1500,138.1298,f4d0b5b072fd44e0
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0813.JPG,IMG_0813.JPG,Virus,__REVISAR__,1500,1500,137.4195,c48b3fa14bfb4c50
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0819.JPG,IMG_0819.JPG,Virus,__REVISAR__,1500,1500,193.6419,ab2d709a4b55427b
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0820.JPG,IMG_0820.JPG,Virus,__REVISAR__,1500,1500,145.9,991853e997f28e54
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0821.JPG,IMG_0821.JPG,Virus,__REVISAR__,1500,1500,301.4803,914b2f3259cf8b86
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0830.JPG,IMG_0830.JPG,Virus,__REVISAR__,1500,1500,272.9769,d334b5ad84eaaf40
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0840.JPG,IMG_0840.JPG,Virus,__REVISAR__,1500,1500,177.8216,972c72d1c6c14f6c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0844.JPG,IMG_0844.JPG,Virus,__REVISAR__,1500,1500,230.9691,c4584eecc3d562d6
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0861.JPG,IMG_0861.JPG,Virus,__REVISAR__,1500,1500,302.0327,93549dee6263a985
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0863.JPG,IMG_0863.JPG,Virus,__REVISAR__,1500,1500,360.352,dc799464d1c13f26
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0865.JPG,IMG_0865.JPG,Virus,__REVISAR__,1500,1500,303.9128,a735921ed149a95d
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0933.JPG,IMG_0933.JPG,Virus,__REVISAR__,1500,1500,122.037,c1c418d9b7cf522b
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0934.JPG,IMG_0934.JPG,Virus,__REVISAR__,1500,1500,144.5881,c9c418dbb7cc522b
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0952.JPG,IMG_0952.JPG,Virus,__REVISAR__,1500,1500,224.8652,c90ebd592e87a187
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0953.JPG,IMG_0953.JPG,Virus,__REVISAR__,1500,1500,157.0131,8b16fa852f7490ab
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0967.JPG,IMG_0967.JPG,Virus,__REVISAR__,1500,1500,219.0471,fd16a33f572d8048
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0968.JPG,IMG_0968.JPG,Virus,__REVISAR__,1500,1500,114.8802,c6ced8ec0f90722b
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0978.JPG,IMG_0978.JPG,Virus,__REVISAR__,1500,1500,130.2896,ff4e14eac5462907
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0981.JPG,IMG_0981.JPG,Virus,__REVISAR__,1500,1500,150.878,e51b76cd99064c35
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0982.JPG,IMG_0982.JPG,Virus,__REVISAR__,1500,1500,146.6247,f92327cc745a626c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0983.JPG,IMG_0983.JPG,Virus,__REVISAR__,1500,1500,235.0154,bec1764a355a691a
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0984.JPG,IMG_0984.JPG,Virus,__REVISAR__,1500,1500,261.9653,bc45de1e8f44e710
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0986.JPG,IMG_0986.JPG,Virus,__REVISAR__,1500,1500,189.2266,f5e45cca83dc12a3
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0987.JPG,IMG_0987.JPG,Virus,__REVISAR__,1500,1500,170.169,96cfc1c8da9c7470
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0988.JPG,IMG_0988.JPG,Virus,__REVISAR__,1500,1500,158.2784,cd44c968a5b399cd
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0989.JPG,IMG_0989.JPG,Virus,__REVISAR__,1500,1500,229.6656,f8d3ebc085a44739
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0991.JPG,IMG_0991.JPG,Virus,__REVISAR__,1500,1500,246.6208,f9e9ac3c4dc09097
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0993.JPG,IMG_0993.JPG,Virus,__REVISAR__,1500,1500,184.922,dbe667d8e900562c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0994.JPG,IMG_0994.JPG,Virus,__REVISAR__,1500,1500,214.5034,fd58a4a2ddf8007c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0995.JPG,IMG_0995.JPG,Virus,__REVISAR__,1500,1500,246.9088,fd58a4a2ddbc026c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0996.JPG,IMG_0996.JPG,Virus,__REVISAR__,1500,1500,170.3181,ea8194768eaa9753
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0997.JPG,IMG_0997.JPG,Virus,__REVISAR__,1500,1500,178.1833,eb8195568eaa9353
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_0999.JPG,IMG_0999.JPG,Virus,__REVISAR__,1500,1500,87.2103,c42f86a2cdd2a771
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1001.JPG,IMG_1001.JPG,Virus,__REVISAR__,1500,1500,106.1968,ea48574f8a93b178
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1010.JPG,IMG_1010.JPG,Virus,__REVISAR__,1500,1500,142.1694,cbda9999362b22d4
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1053.JPG,IMG_1053.JPG,Virus,__REVISAR__,1500,1500,241.7355,bf1f9d206cc8a459
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1057.JPG,IMG_1057.JPG,Virus,__REVISAR__,1500,1500,190.3326,e7719c4da24ea742
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1058.JPG,IMG_1058.JPG,Virus,__REVISAR__,1500,1500,161.9208,e7619c4da24ea74a
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1059.JPG,IMG_1059.JPG,Virus,__REVISAR__,1500,1500,191.5753,bbc0c269eac0acdd
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1071.JPG,IMG_1071.JPG,Virus,__REVISAR__,1500,1500,117.9354,da0f46ca6170b3ab
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1072.JPG,IMG_1072.JPG,Virus,__REVISAR__,1500,1500,137.0165,f4331b0ec0619ed7
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1073.JPG,IMG_1073.JPG,Virus,__REVISAR__,1500,1500,163.9796,f4331b0ec0789ec7
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1085.JPG,IMG_1085.JPG,Virus,__REVISAR__,1500,1500,324.2059,fbc08d97c07017f1
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1098.JPG,IMG_1098.JPG,Virus,__REVISAR__,1500,1500,207.6108,ff5cc02985a25c97
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1103.JPG,IMG_1103.JPG,Virus,__REVISAR__,1500,1500,64.2939,c27c9bccac1ba951
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1104.JPG,IMG_1104.JPG,Virus,__REVISAR__,1500,1500,201.155,eb8987aad0f45447
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1105.JPG,IMG_1105.JPG,Virus,__REVISAR__,1500,1500,100.5275,eb8987a8f4e45147
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1106.JPG,IMG_1106.JPG,Virus,__REVISAR__,1500,1500,171.9132,e488815bfa3452fd
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1119.JPG,IMG_1119.JPG,Virus,__REVISAR__,1500,1500,162.0157,e87a8e3c07177685
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1120.JPG,IMG_1120.JPG,Virus,__REVISAR__,1500,1500,120.7882,fb8316f4d41924b3
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1121.JPG,IMG_1121.JPG,Virus,__REVISAR__,1500,1500,150.7323,c2a3bbb417c911cd
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1122.JPG,IMG_1122.JPG,Virus,__REVISAR__,1500,1500,140.606,caa393a417e911ed
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1125.JPG,IMG_1125.JPG,Virus,__REVISAR__,1500,1500,90.715,f896c70d0c562bae
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1127.JPG,IMG_1127.JPG,Virus,__REVISAR__,1500,1500,168.1527,ec18f5dac17221d9
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1144.JPG,IMG_1144.JPG,Virus,__REVISAR__,1500,1500,63.9609,b393715939e91a4a
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1146.JPG,IMG_1146.JPG,Virus,__REVISAR__,1500,1500,455.15,fb9ad2802885bcfa
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1222.JPG,IMG_1222.JPG,Virus,__REVISAR__,1500,1500,116.5513,8822dae9bcb25d56
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1223.JPG,IMG_1223.JPG,Virus,__REVISAR__,1500,1500,569.1037,fe00ea7550555af1
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1230.JPG,IMG_1230.JPG,Virus,__REVISAR__,1500,1500,106.0765,ef00506a758ea4fd
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1254.JPG,IMG_1254.JPG,Virus,__REVISAR__,1500,1500,134.8545,fc55d21ca415746e
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1265.JPG,IMG_1265.JPG,Virus,__REVISAR__,1500,1500,165.1501,e3e305c9d0eaa9d8
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_1266.JPG,IMG_1266.JPG,Virus,__REVISAR__,1500,1500,99.5262,b8f95a60d6e9442d
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_20230815_112603~2.jpg,IMG_20230815_112603~2.jpg,Virus,__REVISAR__,1500,1500,527.4639,9bd96e31248786da
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_20230815_115317~2.jpg,IMG_20230815_115317~2.jpg,Virus,__REVISAR__,1500,1500,452.964,a5b8d2b17af10a55
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_20230815_115355~2.jpg,IMG_20230815_115355~2.jpg,Virus,__REVISAR__,1500,1500,207.7216,f1a5cec3accb904c
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_20230815_120802~2.jpg,IMG_20230815_120802~2.jpg,Virus,__REVISAR__,1500,1500,329.6464,a87ad06c2b486f57
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_20230815_150415.jpg,IMG_20230815_150415.jpg,Virus,__REVISAR__,1500,1500,1001.0336,e69e82bb07f30878
dataset1_warcoder,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset1_warcoder\Virus\IMG_20230815_151108.jpg,IMG_20230815_151108.jpg,Virus,__REVISAR__,1500,1500,281.9835,eda98ed1105aeb1c
